,strain,gene,hit_score
2641,Flavonifractor_plautii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,601.3
2642,Flavonifractor_plautii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,784.6
2643,Flavonifractor_plautii,methylmalonyl-CoA-epimerase-EC5-1-99-1,223.2
2644,Flavonifractor_plautii,methylmalonyl-CoA-mutase-EC5-4-99-2,601.0
2645,Fusicatenibacter_saccharivorans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,304.8
2646,Fusicatenibacter_saccharivorans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,495.6
2647,Fusicatenibacter_saccharivorans,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.2
2648,Fusobacterium_gonidiaformans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,123.8
2649,Fusobacterium_gonidiaformans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,220.1
2650,Fusobacterium_gonidiaformans,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.1
2651,Fusobacterium_gonidiaformans,methylmalonyl-CoA-mutase-EC5-4-99-2,21.2
2652,Fusobacterium_mortiferum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,84.0
2653,Fusobacterium_mortiferum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,111.0
2654,Fusobacterium_mortiferum,methylmalonyl-CoA-epimerase-EC5-1-99-1,58.5
2655,Fusobacterium_mortiferum,methylmalonyl-CoA-mutase-EC5-4-99-2,19.1
2656,Fusobacterium_necrogenes,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,82.7
2657,Fusobacterium_necrogenes,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,106.0
2658,Fusobacterium_necrogenes,methylmalonyl-CoA-epimerase-EC5-1-99-1,33.8
2659,Fusobacterium_necrogenes,methylmalonyl-CoA-mutase-EC5-4-99-2,12.7
2660,Fusobacterium_necrophorum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,124.8
2661,Fusobacterium_necrophorum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,224.0
2662,Fusobacterium_necrophorum,methylmalonyl-CoA-epimerase-EC5-1-99-1,96.0
2663,Fusobacterium_necrophorum,methylmalonyl-CoA-mutase-EC5-4-99-2,18.1
2664,Fusobacterium_nucleatum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,114.4
2665,Fusobacterium_nucleatum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,216.3
2666,Fusobacterium_nucleatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.1
2667,Fusobacterium_nucleatum,methylmalonyl-CoA-mutase-EC5-4-99-2,21.2
2668,Fusobacterium_periodonticum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,116.2
2669,Fusobacterium_periodonticum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,216.2
2670,Fusobacterium_periodonticum,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.5
2671,Fusobacterium_periodonticum,methylmalonyl-CoA-mutase-EC5-4-99-2,19.3
2672,Fusobacterium_russii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,125.2
2673,Fusobacterium_russii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,225.4
2674,Fusobacterium_russii,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.7
2675,Fusobacterium_russii,methylmalonyl-CoA-mutase-EC5-4-99-2,11.8
2676,Fusobacterium_varium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,122.7
2677,Fusobacterium_varium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,224.3
2678,Fusobacterium_varium,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.9
2679,Fusobacterium_varium,methylmalonyl-CoA-mutase-EC5-4-99-2,25.5
2680,Gallibacterium_anatis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,69.5
2681,Gallibacterium_anatis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,75.3
2682,Gallibacterium_anatis,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.7
2683,Gemella_haemolysans,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.2
2684,Gemella_morbillorum,methylmalonyl-CoA-epimerase-EC5-1-99-1,38.6
2685,Gemella_sanguinis,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.4
2686,Gemmiger_formicilis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,169.6
2687,Gemmiger_formicilis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,230.1
2688,Gemmiger_formicilis,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.5
2689,Gemmiger_formicilis,methylmalonyl-CoA-mutase-EC5-4-99-2,18.4
2690,Geobacillus_stearothermophilus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,519.6
2691,Geobacillus_stearothermophilus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,659.9
2692,Geobacillus_stearothermophilus,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.8
2693,Geobacillus_stearothermophilus,methylmalonyl-CoA-mutase-EC5-4-99-2,275.7
2694,Geobacillus_vulcani,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,659.7
2695,Geobacillus_vulcani,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,858.2
2696,Geobacillus_vulcani,methylmalonyl-CoA-epimerase-EC5-1-99-1,218.6
2697,Geobacillus_vulcani,methylmalonyl-CoA-mutase-EC5-4-99-2,809.2
2698,Georgenia_muralis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,583.8
2699,Georgenia_muralis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,760.4
2700,Georgenia_muralis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
2701,Georgenia_muralis,methylmalonyl-CoA-mutase-EC5-4-99-2,257.7
2702,Georgenia_satyanarayanai,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,584.4
2703,Georgenia_satyanarayanai,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,761.9
2704,Georgenia_satyanarayanai,methylmalonyl-CoA-epimerase-EC5-1-99-1,66.1
2705,Glutamicibacter_protophormiae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,570.6
2706,Glutamicibacter_protophormiae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,763.0
2707,Glutamicibacter_protophormiae,methylmalonyl-CoA-epimerase-EC5-1-99-1,57.8
2708,Glutamicibacter_protophormiae,methylmalonyl-CoA-mutase-EC5-4-99-2,12.5
2709,Gordonia_rubripertincta,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,595.7
2710,Gordonia_rubripertincta,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,787.2
2711,Gordonia_rubripertincta,methylmalonyl-CoA-epimerase-EC5-1-99-1,169.2
2712,Gordonia_rubripertincta,methylmalonyl-CoA-mutase-EC5-4-99-2,765.5
2713,Gordonia_terrae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,588.7
2714,Gordonia_terrae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,777.2
2715,Gordonia_terrae,methylmalonyl-CoA-epimerase-EC5-1-99-1,168.8
2716,Gordonia_terrae,methylmalonyl-CoA-mutase-EC5-4-99-2,764.7
2717,Gordonibacter_pamelaeae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.0
2718,Gordonibacter_pamelaeae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,101.2
2719,Gordonibacter_pamelaeae,methylmalonyl-CoA-epimerase-EC5-1-99-1,70.0
2720,Gordonibacter_pamelaeae,methylmalonyl-CoA-mutase-EC5-4-99-2,15.5
2721,Granulicatella-adiacens-ATCC-49175-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,44.2
2722,Granulicatella-adiacens-ATCC-49175-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,49.2
2723,Granulicatella-adiacens-ATCC-49175-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.9
2724,Granulicatella_elegans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,47.0
2725,Granulicatella_elegans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,51.7
2726,Granulicatella_elegans,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.5
2727,Grimontia_hollisae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,64.7
2728,Grimontia_hollisae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.2
2729,Grimontia_hollisae,methylmalonyl-CoA-epimerase-EC5-1-99-1,65.4
2730,Grimontia_hollisae,methylmalonyl-CoA-mutase-EC5-4-99-2,12.3
2731,Haemophilus_haemolyticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,77.4
2732,Haemophilus_haemolyticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.7
2733,Haemophilus_haemolyticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.5
2734,Haemophilus_haemolyticus,methylmalonyl-CoA-mutase-EC5-4-99-2,11.8
2735,Haemophilus_influenzae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,75.1
2736,Haemophilus_influenzae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,85.0
2737,Haemophilus_influenzae,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.5
2738,Haemophilus_parainfluenzae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,73.9
2739,Haemophilus_parainfluenzae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.5
2740,Haemophilus_parainfluenzae,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.0
2741,Haemophilus_paraphrohaemolyticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,72.6
2742,Haemophilus_paraphrohaemolyticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,79.9
2743,Haemophilus_paraphrohaemolyticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.7
2744,Haemophilus_paraphrohaemolyticus,methylmalonyl-CoA-mutase-EC5-4-99-2,11.9
2745,Haemophilus_pittmaniae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,74.7
2746,Haemophilus_pittmaniae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,87.8
2747,Haemophilus_pittmaniae,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.1
2748,Haemophilus_pittmaniae,methylmalonyl-CoA-mutase-EC5-4-99-2,12.5
2749,Haemophilus_sputorum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,79.0
2750,Haemophilus_sputorum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,85.2
2751,Haemophilus_sputorum,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.7
2752,Hafnia_alvei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.0
2753,Hafnia_alvei,methylmalonyl-CoA-epimerase-EC5-1-99-1,53.3
2754,Hafnia_alvei,methylmalonyl-CoA-mutase-EC5-4-99-2,13.8
2755,Hafnia_paralvei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,75.6
2756,Hafnia_paralvei,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.7
2757,Helicobacter_bilis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,77.2
2758,Helicobacter_canadensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,77.8
2759,Helicobacter_cinaedi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.0
2760,Helicobacter_pametensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,80.7
2761,Helicobacter_pullorum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,79.7
2762,Helicobacter_pylori,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.1
2763,Helicobacter_rodentium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,76.9
2764,Helicobacter_winghamensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.5
2765,Herbaspirillum_huttiense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,418.6
2766,Herbaspirillum_huttiense,methylmalonyl-CoA-epimerase-EC5-1-99-1,58.2
2767,Herbaspirillum_huttiense,methylmalonyl-CoA-mutase-EC5-4-99-2,15.0
2768,Herbaspirillum_massiliense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,407.3
2769,Herbaspirillum_massiliense,methylmalonyl-CoA-epimerase-EC5-1-99-1,62.5
2770,Herbaspirillum_massiliense,methylmalonyl-CoA-mutase-EC5-4-99-2,281.1
2771,Herminiimonas_contaminans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.9
2772,Herminiimonas_contaminans,methylmalonyl-CoA-epimerase-EC5-1-99-1,62.1
2773,Herminiimonas_contaminans,methylmalonyl-CoA-mutase-EC5-4-99-2,12.7
2774,Hespellia_stercorisuis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,516.3
2775,Hespellia_stercorisuis,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.5
2776,Hespellia_stercorisuis,methylmalonyl-CoA-mutase-EC5-4-99-2,16.4
2777,Holdemanella_biformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,24.4
2778,Holdemania_filiformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,94.4
2779,Holdemania_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,879.7
2780,Holdemania_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.6
2781,Hungatella_hathewayi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,864.6
2782,Hungatella_hathewayi,methylmalonyl-CoA-epimerase-EC5-1-99-1,94.6
2783,Hungatella_hathewayi,methylmalonyl-CoA-mutase-EC5-4-99-2,20.8
2784,Hydrogenoanaerobacterium_saccharovorans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,399.5
2785,Hydrogenoanaerobacterium_saccharovorans,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.1
2786,Hydrogenoanaerobacterium_saccharovorans,methylmalonyl-CoA-mutase-EC5-4-99-2,22.5
2787,Hymenobacter_rigui,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,852.0
2788,Hymenobacter_rigui,methylmalonyl-CoA-epimerase-EC5-1-99-1,185.8
2789,Hymenobacter_rigui,methylmalonyl-CoA-mutase-EC5-4-99-2,805.5
2790,Hyphomicrobium_facile,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,836.9
2791,Hyphomicrobium_facile,methylmalonyl-CoA-epimerase-EC5-1-99-1,144.2
2792,Hyphomicrobium_facile,methylmalonyl-CoA-mutase-EC5-4-99-2,748.3
2793,Intestinibacter-bartlettii-DSM-16795-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.7
2794,Intestinibacter-bartlettii-DSM-16795-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.2
2795,Intestinibacter-bartlettii-DSM-16795-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,23.5
2796,Intestinimonas_butyriciproducens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,896.9
2797,Intestinimonas_butyriciproducens,methylmalonyl-CoA-epimerase-EC5-1-99-1,210.4
2798,Intestinimonas_butyriciproducens,methylmalonyl-CoA-mutase-EC5-4-99-2,816.9
2799,Janibacter_anophelis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,808.9
2800,Janibacter_anophelis,methylmalonyl-CoA-epimerase-EC5-1-99-1,192.4
2801,Janibacter_anophelis,methylmalonyl-CoA-mutase-EC5-4-99-2,773.3
2802,Janibacter_limosus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,804.3
2803,Janibacter_limosus,methylmalonyl-CoA-epimerase-EC5-1-99-1,184.6
2804,Janibacter_limosus,methylmalonyl-CoA-mutase-EC5-4-99-2,764.4
2805,Janibacter_terrae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,807.6
2806,Janibacter_terrae,methylmalonyl-CoA-epimerase-EC5-1-99-1,185.5
2807,Janibacter_terrae,methylmalonyl-CoA-mutase-EC5-4-99-2,772.8
2808,Jeotgalicoccus_halotolerans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,55.2
2809,Jeotgalicoccus_halotolerans,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.4
2810,Kallipyga_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,232.1
2811,Kandleria_vitulina,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.8
2812,Kandleria_vitulina,methylmalonyl-CoA-mutase-EC5-4-99-2,26.0
2813,Kerstersia_gyiorum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,70.0
2814,Kerstersia_gyiorum,methylmalonyl-CoA-epimerase-EC5-1-99-1,58.6
2815,Kingella_oralis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,77.5
2816,Kingella_oralis,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.0
2817,Klebsiella_oxytoca,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.2
2818,Klebsiella_oxytoca,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.7
2819,Klebsiella_oxytoca,methylmalonyl-CoA-mutase-EC5-4-99-2,759.9
2820,Klebsiella_pneumoniae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.5
2821,Klebsiella_pneumoniae,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.8
2822,Kluyvera_ascorbata,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.4
2823,Kluyvera_ascorbata,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.3
2824,Kluyvera_georgiana,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.1
2825,Kluyvera_georgiana,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.0
2826,Kocuria_halotolerans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,764.8
2827,Kocuria_halotolerans,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.5
2828,Kocuria_kristinae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,764.4
2829,Kocuria_kristinae,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.8
2830,Kocuria_palustris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,769.4
2831,Kocuria_palustris,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.9
2832,Kocuria_polaris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,768.2
2833,Kocuria_polaris,methylmalonyl-CoA-epimerase-EC5-1-99-1,69.6
2834,Kocuria_rhizophila,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,769.2
2835,Kocuria_rhizophila,methylmalonyl-CoA-epimerase-EC5-1-99-1,29.7
2836,Kocuria_rosea,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,769.5
2837,Kocuria_rosea,methylmalonyl-CoA-epimerase-EC5-1-99-1,69.6
2838,Kocuria_salsicia,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,769.5
2839,Kocuria_salsicia,methylmalonyl-CoA-epimerase-EC5-1-99-1,25.4
2840,Kurthia_gibsonii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,847.7
2841,Kurthia_gibsonii,methylmalonyl-CoA-epimerase-EC5-1-99-1,190.0
2842,Kurthia_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,845.5
2843,Kurthia_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,187.7
2844,Kurthia_senegalensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,839.5
2845,Kurthia_senegalensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,188.5
2846,Kytococcus_schroeteri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,814.2
2847,Kytococcus_schroeteri,methylmalonyl-CoA-epimerase-EC5-1-99-1,188.3
2848,Kytococcus_sedentarius,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,818.2
2849,Kytococcus_sedentarius,methylmalonyl-CoA-epimerase-EC5-1-99-1,186.1
2850,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,490.2
2851,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.8
2852,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,496.4
2853,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.0
2854,Lachnobacterium_bovis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,384.3
2855,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,485.5
2856,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.2
2857,Lachnospira_pectinoschiza,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,442.5
2858,Lachnospira_pectinoschiza,methylmalonyl-CoA-epimerase-EC5-1-99-1,18.6
2859,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,27.3
2860,Lactobacillus_agilis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,61.6
2861,Lactobacillus_agilis,methylmalonyl-CoA-epimerase-EC5-1-99-1,40.9
2862,Lactobacillus_alimentarius,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.9
2863,Lactobacillus_alimentarius,methylmalonyl-CoA-epimerase-EC5-1-99-1,34.7
2864,Lactobacillus_amylovorus,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.9
2865,Lactobacillus_animalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.2
2866,Lactobacillus_animalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.7
2867,Lactobacillus_antri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.7
2868,Lactobacillus_antri,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.4
2869,Lactobacillus_brevis,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.6
2870,Lactobacillus_buchneri,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.9
2871,Lactobacillus_casei,methylmalonyl-CoA-epimerase-EC5-1-99-1,18.9
2872,Lactobacillus_coryniformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,56.0
2873,Lactobacillus_curvatus,methylmalonyl-CoA-epimerase-EC5-1-99-1,16.6
2874,Lactobacillus_farciminis,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.0
2875,Lactobacillus_fermentum,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.1
2876,Lactobacillus_gastricus,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.9
2877,Lactobacillus_helveticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,19.4
2878,Lactobacillus_mindensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
2879,Lactobacillus_mucosae,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.2
2880,Lactobacillus_oris,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.0
2881,Lactobacillus_parabuchneri,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.1
2882,Lactobacillus_paracasei,methylmalonyl-CoA-epimerase-EC5-1-99-1,20.9
2883,Lactobacillus_pentosus,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.5
2884,Lactobacillus_plantarum,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.6
2885,Lactobacillus_reuteri,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.6
2886,Lactobacillus_rhamnosus,methylmalonyl-CoA-epimerase-EC5-1-99-1,21.3
2887,Lactobacillus_salivarius,methylmalonyl-CoA-epimerase-EC5-1-99-1,68.9
2888,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.8
2889,Lactobacillus_saniviri,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.7
2890,Lactobacillus_senioris,methylmalonyl-CoA-epimerase-EC5-1-99-1,29.8
2891,Lactobacillus_vaginalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.8
2892,Lactobacillus_xiangfangensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,21.7
2893,Lactococcus-lactis-IL1403-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.6
2894,Lactococcus_garvieae,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.3
2895,Lactococcus_plantarum,methylmalonyl-CoA-epimerase-EC5-1-99-1,27.8
2896,Lactococcus_raffinolactis,methylmalonyl-CoA-epimerase-EC5-1-99-1,24.6
2897,Lactonifactor_longoviformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,89.3
2898,Laribacter_hongkongensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.5
2899,Lautropia_mirabilis,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.8
2900,Leminorella_grimontii,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.7
2901,Leminorella_richardii,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.0
2902,Leptotrichia_buccalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.2
2903,Leucobacter_aridicollis,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.8
2904,Leuconostoc_citreum,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.5
2905,Leuconostoc_gelidum,methylmalonyl-CoA-epimerase-EC5-1-99-1,62.9
2906,Leuconostoc_lactis,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.0
2907,Leuconostoc_mesenteroides,methylmalonyl-CoA-epimerase-EC5-1-99-1,40.8
2908,Leuconostoc_pseudomesenteroides,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.1
2909,Listeria_marthii,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.2
2910,Lysinibacillus_fusiformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,191.3
2911,Lysinibacillus_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,182.7
2912,Lysinibacillus_sphaericus,methylmalonyl-CoA-epimerase-EC5-1-99-1,196.1
2913,Lysobacter_soli,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.3
2914,Macrococcus_caseolyticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,33.0
2915,Mannheimia_granulomatis,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.4
2916,Marvinbryantia-formatexigens-DSM-14469-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,33.0
2917,Massilia_aurea,methylmalonyl-CoA-epimerase-EC5-1-99-1,68.5
2918,Megamonas_funiformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,206.9
2919,Megamonas_hypermegale,methylmalonyl-CoA-epimerase-EC5-1-99-1,208.5
2920,Megasphaera-elsdenii-14-14-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,127.4
2921,Mesorhizobium_jarvisii,methylmalonyl-CoA-epimerase-EC5-1-99-1,145.5
2922,Mesorhizobium_loti,methylmalonyl-CoA-epimerase-EC5-1-99-1,148.3
2923,Methylobacterium_adhaesivum,methylmalonyl-CoA-epimerase-EC5-1-99-1,135.7
2924,Methylobacterium_aminovorans,methylmalonyl-CoA-epimerase-EC5-1-99-1,137.4
2925,Methylobacterium_brachiatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,134.4
2926,Methylobacterium_jeotgali,methylmalonyl-CoA-epimerase-EC5-1-99-1,135.5
2927,Methylobacterium_mesophilicum,methylmalonyl-CoA-epimerase-EC5-1-99-1,134.5
2928,Methylobacterium_oryzae,methylmalonyl-CoA-epimerase-EC5-1-99-1,133.3
